index,SMILE,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,CLUSTER,Label
50841,SCC1=CC(C2=CC=CC=C2Cl)=CC=C1C(O)=O,-2.2129915,2.2643516,-0.7342217,1.5657065,-0.40178159,-0.89125675,-0.98716795,-1.0401679,1.0234734,-1.8235754,0.20362677,-1.8273078,0.62532073,-1.5329188,-0.13482784,0.011116217,2.1904755,-0.45648611,-1.1243136,-0.49462464,1655,2
50842,SCC1=CC(C2=CC=CC(Cl)=C2)=CC=C1C(O)=O,-2.4425571,1.472628,-1.3296453,0.96623617,0.06812764,-0.51773733,-1.6668895,-0.61750537,-0.092391036,-2.0597863,0.27018261,-1.6788801,0.9938122,-1.9473366,-0.067656264,-0.080533907,0.41445741,0.4629555,0.33901069,-0.94647574,1121,2
50843,SCC1=CC(C2=CC=C(Cl)C=C2)=CC=C1C(O)=O,-2.6380565,1.4617355,-1.2910715,1.5283136,0.011719827,-0.36950928,-1.4923041,-0.90560967,0.18385834,-1.469905,0.12023431,-2.3486667,0.52449,-1.2701863,0.64543962,0.31736529,0.77992547,0.69963324,0.71335775,-0.43798056,754,2
50844,SCC1=CC(C2=CC=CC(F)=C2)=CC=C1C(O)=O,-2.4074867,1.3721092,-1.3185705,-0.017153641,-0.63073587,0.051847022,-1.9540931,-0.64208484,0.24734563,-1.3024479,1.0045453,-2.377027,-0.77775735,-0.84240007,0.43215367,0.90134048,-0.009868077,1.4000701,-0.9297148,-1.2876753,1195,2
50845,SCC1=CC(C2=CC=C(F)C=C2)=CC=C1C(O)=O,-1.9587113,1.2902554,-1.0413371,0.63757199,-0.90545315,0.38993183,-1.9344739,-0.99401885,0.86368448,-1.8324111,1.1632183,-1.9342418,-0.14867733,-1.3216614,0.81789279,1.2158051,0.2548973,0.78879815,-1.1439052,-0.49555194,2353,2
50846,SCC1=CC(C2=CC=CC(Cl)=C2Cl)=CC=C1C(O)=O,-2.7457139,1.8477411,-1.5475773,0.87346059,-0.69685578,-0.11052,-2.0183346,-0.98978949,0.29901826,-1.1595531,-0.67809826,-2.0672126,0.42239243,-0.39946905,0.082752541,0.91156507,0.54318023,1.3709624,-1.6103361,-1.3923968,625,2
50847,SCC1=CC(C2=CC=CC=C2C(F)(F)F)=CC=C1C(O)=O,-2.6327343,1.7140839,-1.1479254,0.94949949,-0.45110703,-0.55651248,-1.6971072,-1.056507,0.71911854,-1.1251782,-0.4287073,-1.8984195,-0.14081709,-1.2446589,0.52775705,0.38073617,0.44129857,1.0823356,-0.48376286,-1.1800996,760,2
50848,SCC1=CC(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=CC=C1C(O)=O,-1.7068975,1.3513453,-0.45161864,-0.48200303,-0.58787674,0.38214228,-2.1625953,-0.94703263,0.89947033,-2.0617819,1.317649,-1.8281853,-0.69737077,-1.7169559,0.58040452,0.83463931,0.31427357,1.0840415,-0.56448662,-0.35032219,3314,1
50849,SCC1=CC(C2=CC(C=CC=C3)=C3C=C2)=CC=C1C(O)=O,-2.0513484,1.386521,-0.78019875,-0.22605427,-0.68008149,0.37985632,-2.0731227,-1.0622555,1.095139,-1.631225,0.95250237,-1.3977288,-0.15508087,-1.8535774,0.11788708,0.63910681,0.50175697,0.61566967,-1.2775711,-0.41009992,2084,2
50850,SCC1=CC(C2=CC=C(CC)C=C2)=CC=C1C(O)=O,-2.7735889,1.8987591,-1.4542861,0.57882786,-0.61005664,-0.01485163,-2.1588094,-0.7669034,0.39810401,-1.0482813,-0.49014223,-2.2799914,0.49113187,-0.28126642,0.18412514,0.83610547,0.37530947,1.047855,-1.2427807,-1.6290985,593,2
50851,SCC1=CC(C2=CC=CC(OCC)=C2)=CC=C1C(O)=O,-2.0088995,1.3805938,-1.0370048,0.22469334,-0.63390905,0.29691458,-2.0398467,-1.1421982,1.2496589,-1.4267009,0.91753805,-2.1298633,-0.47438905,-0.98011976,0.85474122,1.3896937,0.60192633,1.0572623,-0.98514086,-0.682971,2206,2
50852,SCC1=CC(C2=CC=CO2)=CC=C1C(O)=O,-2.652843,1.7501928,-1.5841483,1.4275128,-0.92944962,0.044503819,-1.9628102,-0.97301149,0.33066574,-1.3482842,-0.83845592,-1.7459345,0.87186635,-0.53154147,-0.21898256,0.33691067,0.27665722,1.0003369,-1.7246311,-1.4110266,736,1
50853,SCC1=CC(C2=CSC=C2)=CC=C1C(O)=O,-2.5920482,1.6558987,-1.1887783,1.0781274,-0.4994306,-0.59030855,-1.7269142,-0.8281914,0.7340343,-1.0313309,-0.67544234,-1.8276281,0.13455781,-1.4149415,0.37434635,0.12024546,0.64512968,0.72501928,-0.63797516,-0.98335159,838,2
50854,SCC1=CC(Br)=CC=C1C(O)=O,-1.7282538,1.3875731,-0.49962139,-0.67837679,-0.40471691,0.27352986,-2.2912509,-0.98605704,1.0943186,-1.696025,1.1611961,-2.2746692,-0.9789471,-1.1915625,0.90871936,1.0503967,0.54434413,1.018061,-0.4752408,-0.16938876,3220,1
50855,SCC(C[H])C(N1[C@H]([C@](O)=O)CCC1)=O,-3.0810008,2.2464216,-1.918475,2.1389039,-1.9463725,-0.21490945,-2.6449561,-0.92858768,-0.037134115,-2.6777322,0.035217963,-2.936795,2.279227,-1.548905,0.55382878,0.33146533,0.42644826,1.2112074,-1.1186216,-0.868002,306,2
50856,SCC(CC2=CC=CC=C2)C(N1[C@H]([C@](O)=O)CCC1)=O,-2.3473718,1.8931061,-0.86386395,0.78996426,-1.0980299,0.18235338,-2.2563958,-1.0688227,0.56020164,-1.6500592,0.85616237,-1.4514235,-0.2248369,-1.0702243,0.44285756,1.0509521,0.51111561,0.36125869,-0.61348253,0.2630187,1329,2
50857,SCC(CC2=CC=C(Br)C=C2)C(N1[C@H]([C@](O)=O)CCC1)=O,-1.4853086,2.7545493,-1.1235017,-0.33599111,-0.98740709,-0.42369112,-2.2242799,-0.94763887,0.76874495,-1.8432757,1.5815549,-1.496889,-0.17325188,-0.52259797,0.4491342,0.74154913,1.2419091,0.84080237,-1.0110177,-0.89004409,4333,2
50858,SCC(CC2=CC(OC)=C(O)C=C2)C(N1[C@H]([C@](O)=O)CCC1)=O,-1.3227222,2.731703,-0.85488731,-0.46755737,-1.1314819,-0.23192418,-2.3077199,-1.0255122,1.0546556,-2.0230887,1.924041,-0.97666764,-0.11629517,-0.99605793,0.16867697,0.52285928,1.0497887,0.33938292,-1.0315629,-0.32032281,5298,1
50859,SCC(CC2=CC=CS2)C(N1[C@H]([C@](O)=O)CCC1)=O,-1.3603343,2.7669592,-0.81442648,-0.71216118,-1.0414865,-0.26383096,-2.360604,-1.0881693,1.0635836,-1.9290847,2.0039506,-1.131495,-0.35068691,-0.85596621,0.29250854,0.67252976,1.1447361,0.39037833,-1.0099522,-0.37998244,5054,1
50860,SCC(C(N[C@@H](C)C(O)=O)=O)CC1=CC=CC=C1,-0.053417668,-0.15923244,-0.42606637,-2.4012959,-0.081516363,-0.51277167,-2.4051538,-0.22433268,0.32229745,-2.2562237,-1.3657888,-0.51287138,-0.58206385,-0.40231073,0.17697515,1.1581326,-1.0973849,0.55590785,1.1396362,-0.5721311,21590,2
50861,SCC(C(N(C)CC(O)=O)=O)CC1=CC=CC=C1,0.048606921,-1.2395074,0.2710627,-2.1352232,-0.83460194,-0.050135247,0.34823859,1.1831961,0.98198098,-1.6771594,-2.0255244,1.7519628,1.5912499,-0.68212163,-0.58669055,0.76124418,-0.15482557,-0.40182167,1.5851532,-1.3862604,23772,2
50862,SCC(C(N2CC(C(O)=O)C2)=O)CC1=CC=CC=C1,0.2168542,-0.8141709,0.36869738,-2.974586,-0.84814095,-0.48027295,-0.31524789,0.9969734,0.91889012,-1.6700131,-1.7252697,2.1119735,1.3669797,-0.66927928,-0.44785067,1.0591859,-0.57701391,-0.25322443,1.966836,-1.9256392,27415,2
50863,SCC(C(N2[C@@H]([C@](O)=O)CCCC2)=O)CC1=CC=CC=C1,-1.7943596,-0.36751005,0.007895795,-3.6861799,0.61592984,0.20707422,-0.16262227,-0.76774013,2.0919855,-3.5880158,-0.83463144,-1.5654248,0.8140254,-1.4780197,1.6920092,-1.0129747,-1.0389528,-0.5430997,2.5410705,-2.0676863,2950,2
50864,SCC(C(N2[C@H]([C@](O)=O)CCCC2)=O)CC1=CC=CC=C1,-1.441268,-0.057766058,0.17059965,-4.7859769,0.55210012,-0.2034504,-1.016873,-0.57812428,1.9734277,-3.4857657,-0.96062505,-1.3052436,0.36907688,-1.5883996,1.4569221,-0.7803418,-0.29699317,-1.043878,2.3207915,-2.0673769,4583,2
50865,SCC(C(N2C[C@H]([C@](O)=O)CCC2)=O)CC1=CC=CC=C1,-1.129524,0.26202962,0.21211196,-5.4579711,0.4203077,-0.5838505,-1.7184949,-0.60988784,1.8493601,-3.4976811,-0.7145111,-1.1789554,0.23911245,-1.4197495,1.6132047,-0.40916047,-0.40448332,-1.2110425,2.6550062,-2.3009074,6695,2
50866,SCC(C(N2CCC(C(O)=O)CC2)=O)CC1=CC=CC=C1,0.2695151,0.14688447,0.60217744,-1.3064882,1.7680048,-0.65683812,-1.4780488,-0.2464938,0.80313939,-2.9534161,0.12959969,-0.86894262,0.075460784,-1.0151203,2.0041325,0.87910169,-0.31974068,1.5545719,-1.1046762,-0.79364812,28655,2
50867,SCC(C(N2C(C(O)=O)SCC2)=O)CC1=CC=CC=C1,-1.5309967,-0.1082142,0.35805196,-3.0489659,-0.16480009,0.21230878,-1.2695092,1.034405,1.9529436,-3.3141308,-0.47021571,-1.8611884,0.88406068,-0.55252689,2.8351352,-1.1718075,0.18534876,-1.911108,2.4627507,-1.2790682,4107,2
50868,SCC(C(N2CCS(CC2)(=O)=O)=O)CC1=CC=CC=C1,-1.1313497,0.17859168,0.34620845,-3.49791,-0.30724576,-0.092784263,-1.8754628,0.86645746,2.2416277,-3.2399042,-0.7647602,-1.4501225,0.90474635,-0.62106538,2.4235234,-0.9846372,0.20332003,-2.0777409,2.6661408,-1.4569377,6680,2
50869,SCC(C(N2C(C(O)=O)CN(C(C3=CC=CC=C3)=O)CC2)=O)CC1=CC=CC=C1,-1.0252421,0.62015486,0.63199735,-5.5034246,-0.025419164,-0.51243544,-2.6746359,0.72332406,2.1670418,-3.2298262,-0.47591248,-0.72311491,0.39090437,-0.80225527,1.9072258,-1.0373602,0.52732247,-2.1511252,2.7212651,-1.9548771,7551,2
50870,SCC(C(N2C(C(O)=O)CN(C(NC3=CC=CC=C3)=O)CC2)=O)CC1=CC=CC=C1,1.3134011,1.1549971,0.36176074,-0.63048005,0.45263103,-0.49842125,-1.5561006,-0.47501689,0.24345128,-3.1292021,-0.069896623,-0.79075688,0.77183992,-0.91076857,1.4597218,0.7766971,-0.37351468,-0.16522799,-1.3983636,-0.49044013,48019,1
50871,OC(C1=NC=CC=C1)=O,-0.74267906,2.7359917,2.8647506,0.92385036,-1.6742907,0.84801239,0.60711193,-0.3239547,-1.4402905,-2.9036753,-2.6194384,-0.31511599,2.0152657,0.088520199,-0.16581173,0.71018839,-1.0448112,-1.151197,-2.4268661,-1.0004015,10497,1
50872,OC(C1=NC(C)=CC=C1)=O,-0.74036068,2.6384165,2.7921002,0.29780206,-1.8624566,0.54861915,0.45513734,-0.84339297,-0.40331897,-1.5724699,-2.8570504,0.13603327,1.826686,0.022426898,-0.31177801,-0.022511754,-1.2120994,-0.54616082,-2.164356,-0.77986079,10522,1
50873,OC(C1=NC(CP(O)(O)=O)=CC=C1)=O,-1.0019019,-0.50497764,0.26390529,1.168256,0.77696919,-1.4056989,0.56672966,-0.002082241,1.1897968,-0.62938303,-0.23256427,0.90112466,-1.4877453,-0.50567764,-1.092883,-0.14787704,-0.013793251,1.6108319,-1.3495752,-1.8338431,7759,2
50874,OP(C(O)C1=CC=CC(C(O)=O)=N1)(O)=O,-1.5988826,-0.2727412,-0.10891845,1.7460395,1.3117596,-2.430696,0.93747723,-0.60520989,0.62930584,-0.64813465,-0.7098546,0.58072871,-1.292785,-0.13648497,-0.64181697,0.046256922,-0.045963798,1.3732928,-1.3422793,-2.6066246,3765,2
50875,OP(C(N(C(C3=CC=CS3)=O)CC2=CC=CC=C2)C1=CC=CC(C(O)=O)=N1)(O)=O,0.25324792,0.46090078,-0.45882112,1.1215425,0.45620465,-1.6584288,0.029699218,-0.71189439,0.39324647,-1.0458919,0.6057291,0.20309469,0.25627506,0.73237002,-0.37628818,0.353205,0.04670307,0.43263441,-1.2814442,-1.5502875,28266,2
50876,OP(CC1=CC=CC=N1)(O)=O,0.13598697,0.62547666,-0.23815216,0.86204964,0.64195162,-1.2639754,0.008114692,-0.7882843,0.79022676,-1.3076848,1.0183879,0.85575187,0.22953303,0.5012399,-0.49025297,0.31271845,0.28254542,0.65093809,-1.6810125,-1.2277191,25658,1
50877,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=CC=CO1,0.053762715,0.39974907,-0.55574286,1.3549175,0.66385913,-1.6739832,0.25491929,-0.66592896,0.59193617,-1.0913337,0.73258525,0.37194726,-0.066767849,0.87612778,-0.55886191,0.076228604,-0.165702,0.9056806,-1.5535791,-1.3685658,23881,1
50878,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=CC=CS1,-1.0935627,1.7568785,-0.82301342,0.81269807,0.15225089,-1.8128666,-0.88885337,-0.97087204,0.85417557,-1.5347937,0.70497543,-0.27156726,0.3621985,-0.22927685,-0.44789279,0.57864934,0.69904208,0.41164315,-2.1731629,-1.522823,6961,1
50879,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=NC=CC=C1,0.23628904,0.48334548,-0.82203114,0.42762378,0.76446825,-2.0873799,-0.11251575,-0.6112743,0.30828938,-0.82215935,1.0377842,0.20990959,0.32287699,0.33228636,-0.25981596,0.8613078,0.094536819,1.0840505,-1.3049625,-1.3131196,27882,1
50880,S=C(N(CC(O)=O)C3=O)S/C3=C\C2=CC1=CC=CC=C1C=C2,0.17281318,0.62218583,-1.1436439,0.597112,0.44193086,-1.8207357,-0.13518707,-0.19192009,0.26123494,-0.4153204,1.1004412,0.99791944,0.66689616,-0.97195178,-0.10382178,0.86604995,0.084143549,0.66907847,-1.2563714,-1.3760576,26451,1
50881,S=C(N(CC(O)=O)C3=O)S/C3=C\C1=CC=CC2=CC=CC=C12,0.18258756,0.54349434,-1.1802192,1.2003989,0.23213395,-1.7965581,-0.017663172,-0.14075753,0.086276419,-0.53040308,0.99028671,1.0483515,0.86486131,-1.0535464,-0.1235413,0.6593771,0.080682777,0.48056534,-1.3219824,-1.1504712,26654,1
50882,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=CC=C(OC)C=C1,0.21572985,0.68746942,-0.4385069,0.33640307,0.46303621,-1.7000468,-0.37378365,1.3048266,1.3253078,-0.61160636,1.6071355,0.98053986,0.89781177,-1.0051203,-0.33710158,0.85701966,-0.095184773,-0.47955766,-1.689146,-1.2168937,27391,1
50883,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=CC=C(Cl)C=C1,0.069510326,0.6245116,-1.0467749,0.45453027,0.55302358,-1.9361303,-0.13171275,-0.52267104,-0.12842914,-0.44091973,0.94468194,0.80731082,0.58658457,-0.67113793,0.024116043,0.68945849,0.51569456,0.83679277,-1.3096857,-1.3435922,24207,2
50884,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=C(Cl)C=C(Cl)C=C1,0.53235865,0.40649667,-1.3083116,1.0168223,0.42408103,-2.3244002,-0.10390865,-0.53914672,-0.14525506,-1.1415403,1.0416169,0.45762956,1.0542976,-0.21304074,-0.27720544,1.301088,0.13410246,1.4508092,-1.2509216,-0.82060337,34624,1
50885,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=CC=C(F)C=C1,0.20331162,0.60751206,-0.79761368,-0.095439762,0.83308679,-2.1551504,-0.1864038,-0.32123148,0.48126885,-0.97734201,1.2916797,0.6150797,0.20668449,0.27632689,-0.52922761,0.82011175,-0.1874875,1.6032954,-1.3173233,-1.8536805,27110,1
50886,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=CC=C(C(F)(F)F)C=C1,0.39605474,0.55238891,-0.74247891,0.22955839,0.5563041,-2.1552446,-0.29553044,-0.62974274,0.34195104,-0.92189825,1.0589714,0.47037318,0.66854626,0.28284785,-0.33346796,0.86719429,0.030175887,1.3615531,-1.0832531,-1.4367207,31499,1
50887,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=C([N+]([O-])=O)C=CC=C1,-2.1550443,-0.51741487,0.62828517,-0.38374686,-0.28877148,0.8692255,-0.98234874,-0.56387198,0.31482029,-1.2060728,-1.1718401,-0.4336963,-1.3015767,-1.2788098,-1.2711778,-0.63797784,-1.2489501,1.5167047,-0.25537571,-1.4255553,1790,1
50888,S=C(N(CC(O)=O)C2=O)S/C2=C\C1=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C1,-6.6950665,3.400142,1.5704645,3.88447,1.3455923,1.510547,-2.6812365,-0.54854047,0.53911811,-2.7819076,6.3349919,-1.7072389,21.513203,-3.6319969,10.291382,0.48009136,-20.788958,-7.7876368,15.758441,-0.20577247,2,1
50889,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=CC=CC=C1,0.45733973,1.9946464,-0.49539262,0.19980456,-1.7858045,-0.07710363,2.5364428,-0.96855509,0.85346639,0.014493648,0.71778119,-0.037152745,1.1992683,2.1252754,0.89134383,-0.33650303,0.95565718,1.5825775,0.66336274,0.13845497,32958,2
50890,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=CC=CO1,0.71385598,0.88502526,-0.31381494,0.059091628,0.071279466,-1.5704079,-1.0087141,0.82617277,0.77824312,-1.6607352,0.78521872,0.65934062,1.0936108,1.700514,0.71548206,0.68162405,0.42914516,-0.48159128,-1.9299761,0.5436253,38614,2
50891,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=CC=CS1,-2.505337,0.1565211,-1.2630514,0.58782679,-0.8350606,0.87551761,1.4525872,1.2007263,1.162532,-1.4653447,1.7053899,0.70066327,0.70550054,-0.55858684,1.7288966,0.31514779,1.0641601,1.0304556,0.30811521,-1.384688,988,1
50892,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=NC=CC=C1,-1.900609,-0.7384879,0.31671759,1.0553187,-0.81635898,1.0875549,-0.73406243,-0.40158415,0.039653599,-1.6971704,-1.2917857,-0.32775295,-0.849765,-1.3715657,-1.4198163,-0.65387869,-1.2878726,1.4811054,-0.38051659,-1.2104719,2546,2
50893,S=C(N(C4=CC=C(C(O)=O)C=C4)C3=O)S/C3=C\C2=CC1=CC=CC=C1C=C2,-7.7177606,1.6867098,-0.71220154,1.7198753,-0.017937364,1.2795422,-3.1790605,2.5515108,-1.4278239,0.62410504,4.2653074,-2.9040964,10.24372,1.0827656,3.5855622,-2.1946232,-17.149931,-2.4674735,7.381247,-5.529407,1,2
50894,S=C(N(C4=CC=C(C(O)=O)C=C4)C3=O)S/C3=C\C1=CC=CC2=CC=CC=C12,-4.9258919,-1.284317,-3.2188697,4.0335751,-1.7573972,1.581585,-1.8766454,-0.6659106,-1.8422284,-0.66756266,0.21127918,-1.3011317,0.80023754,1.0370938,-1.9745916,-1.7234683,-3.9093041,1.4509687,-3.3326125,-1.6379926,17,1
50895,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=CC=C(OC)C=C1,-4.1806211,0.35064158,-2.0867996,2.0000236,-0.7161442,0.27900913,-2.0287948,-0.59127921,-1.2493186,-0.27819264,0.57140946,-2.2671387,0.74366772,-0.44087115,-0.075226165,-0.50529504,-1.5663743,1.3701471,-0.54053712,-1.3072006,37,1
50896,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=CC=C(Cl)C=C1,-4.97614,0.64420599,-0.09520223,0.88316453,0.36031091,-0.050441507,-1.0384611,-0.65759277,-1.1314255,0.060764529,-0.11397672,0.088966794,2.897541,-1.1206719,-1.464775,-1.1300958,-4.9038506,0.93180245,-0.27781081,-1.1929049,16,1
50897,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=C(Cl)C=C(Cl)C=C1,-1.9980412,0.21727158,-1.0189133,0.16966838,0.003831644,-1.8394088,-0.619654,-0.37785289,0.24496502,0.24846604,-0.29674301,-1.2427764,-0.62141842,-0.29264078,-0.24142729,-0.61689848,0.50690001,1.9230026,0.15262668,0.85461557,2237,1
50898,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=CC=C(F)C=C1,-1.7844939,0.21268898,-1.2224874,-0.3747502,0.067830339,-2.0429509,-0.69446653,-0.50707388,-0.043740019,-0.097517923,-0.18922216,-1.0399828,-0.77447009,-0.80579704,-0.70187002,-0.061618969,0.88024956,2.0081036,-0.21337055,0.28642088,2994,2
50899,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=CC=C(C(F)(F)F)C=C1,-1.8952379,0.46273831,-0.71195626,0.60224044,0.015736757,-1.5851258,-0.5723027,-0.57501101,0.064105965,0.36707932,0.74096859,-0.20349146,-1.1357577,-0.19607435,0.07351011,0.41786164,0.34751132,1.7479099,-0.20246735,0.088891074,2563,1
50900,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=C([N+]([O-])=O)C=CC=C1,-0.87910688,1.3763574,-0.92254299,-0.91199136,-0.49834436,-1.9583048,-0.82147735,-0.49448448,0.5489977,-0.20515358,0.25471574,-1.0533215,-0.87939364,-0.24773811,-0.38537258,-0.19235249,-0.015394319,1.0430796,-0.29448354,-0.25364351,8975,2
50901,S=C(N(C3=CC=C(C(O)=O)C=C3)C2=O)S/C2=C\C1=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C1,-0.82565099,1.2712374,-0.76127136,-0.60372204,-0.76998115,-1.8761765,-0.75412893,-0.79466558,0.57101846,-0.23393361,0.2649422,-1.0021223,-0.68587703,-0.41990867,-0.45877528,-0.2998268,-0.16179867,0.9868198,-0.39031544,-0.29362744,9572,2
50902,S\C(C(O)=O)=C/C1=CC=C(OC)C=C1,-1.3393515,0.55494159,-0.65547675,0.027130332,-0.29095948,-1.2634425,-1.0723298,-0.79984415,0.70307893,-0.79158592,0.53194851,-0.84255701,-1.2623794,0.015406185,0.33120382,0.54263812,0.23141165,1.2286099,-0.49527296,0.12973323,5186,2
50903,OC(C1CCCN1C(C(C)CS)=O)=O,-1.377818,0.4345845,-1.0662718,-0.84698939,-0.098052621,-2.059541,-1.1404321,-0.46731558,-0.11131988,-0.54826665,0.077495009,-0.33991554,-0.67013818,-1.3339376,-0.88212758,-0.12135378,0.57158077,1.463408,-0.59149349,0.85124803,4946,2
50904,OC([C@](O)([H])[C@@](O)([H])C(O)=O)=O,-1.030697,0.26612166,-1.439695,-0.29829049,-0.51293856,-2.4539409,-1.1268091,-0.34502691,-0.32685781,-0.49919242,0.98892891,-0.84058458,0.084824346,-2.0660198,-0.17934041,1.4410967,0.7721656,2.5484354,0.073648281,0.3866156,7492,1
50905,OC(/C([H])=C(C(O)=O)\[H])=O,-1.43354,0.32245082,-1.4025531,1.1278402,-0.95099729,-1.382637,-0.84466004,-0.35064143,-0.39310306,-0.34005475,-0.062162429,-0.45218983,-0.023535471,-1.0647037,0.10526507,-0.31910732,0.16927907,1.2548726,-0.21475571,0.56082082,4631,1
50906,O=C(O)C1=CC=CC(C(O)=O)=N1,-1.5822802,0.31451252,-1.34179,0.37618232,-1.6818751,-3.1118393,0.21028309,-0.62855244,-0.14749993,-1.2382891,-0.68885398,-0.087961994,0.10469709,-0.42226362,-0.96636277,0.52575147,-0.4440389,0.78682053,-0.74550086,2.0325506,3846,2
50907,OC(C1SCC(C(O)=O)N1)=O,-2.0506027,0.69727129,-1.1754524,0.12870125,-1.7693444,-1.8016196,-0.63832754,-0.62872374,-0.4051562,0.41547948,-0.19726223,0.063991956,-0.96249312,-0.75790614,1.2540922,-0.3707957,0.22008865,1.9543163,-0.57451785,-0.15782322,2086,2
50908,O=S(C1=CC=CN=C1)(NC2=C(C(O)=O)N=CS2)=O,-2.3936067,1.1634439,-1.3457639,0.38276163,-2.645581,-2.0929766,-0.96064544,-0.24195662,-1.2392497,0.97118664,-1.0561972,1.2533436,-1.0291382,-1.4215174,2.2745504,-1.2295196,0.89153242,3.4156435,-1.2285951,0.14144073,1228,2
50909,O=C2N(C)C1=CC=CC=C1/C2=N/NC(N)=S,-0.50274438,1.3312126,-1.2413944,-0.67678767,-0.78308225,-1.6723816,-1.0473177,-0.57191932,0.29594311,-0.67071575,0.97590262,-0.62915796,-1.5503094,-0.52006108,-0.080917947,0.24235883,-0.090793207,1.5657628,-1.5693629,0.44748858,13656,1
50910,O=C2NC1=CC=CC=C1/C2=N/NC(N)=S,-0.80719924,1.1977185,-1.4544898,-0.15735307,-0.48070398,-1.6401759,-0.62743509,-0.56134957,0.25279495,-0.3887656,0.10240226,-0.79936302,-1.023802,-0.43802485,-0.022952378,-0.32029784,0.46079269,2.3103321,-1.0585445,0.52046412,9804,1
50911,O=C2NC1=C(C)C=CC=C1/C2=N/NC(NC3=CC=CC=C3)=S,-0.62669837,1.2343976,-1.7339631,-0.39386344,-0.42440152,-1.8202826,-0.69224232,-0.53306603,-0.039956801,-0.77800155,0.22277157,-0.633564,-0.69460994,-0.71382588,-0.29930565,-0.020722769,0.19407165,2.2964313,-1.0122336,-0.18645155,11905,1
50912,O=C2NC1=C(OC)C=CC=C1/C2=N/NC(NC3=CC=CC=C3)=S,-0.76698256,1.4382322,-1.1497214,-0.094488494,-0.34262231,-1.5858126,-0.62047976,-0.62599736,0.15313996,-0.10854141,0.7133835,0.29304525,-1.1674697,-0.43827954,-0.052651033,0.35800621,0.62426257,2.1387036,-1.4317307,0.50268793,10248,1
50913,O=C2NC1=C([H])C=CC=C1/C2=N/NC(NC3=CC=CC=C3)=S,0.028353989,2.245717,-1.2662942,-1.586699,-0.96926373,-2.0733364,-0.91514814,-0.52597553,0.60199243,-0.52084118,1.098361,-0.19015431,-0.90160221,-0.51934451,-0.65431809,-0.74223679,-0.19664483,1.5382756,-1.7532012,-0.5939368,23300,1
50914,O=C2NC1=C(C(O)=O)C=CC=C1/C2=N/NC(NC3=CC=CC=C3)=S,0.093650885,2.1723392,-1.2270861,-1.18727,-1.2007874,-1.9786015,-0.8174274,-0.78123027,0.62368196,-0.51901066,1.1622897,-0.29329064,-0.91604835,-0.74500698,-0.56971037,-0.43540981,-0.37685442,1.4073445,-1.7175777,-0.13694435,24712,2
50915,O=C2NC1=C(Br)C=CC=C1/C2=N/NC(NC3=CC=CC=C3)=S,-0.31858248,1.4570714,-1.1374276,-0.36540011,-0.82143968,-1.4454921,-1.1089752,-0.71074516,0.6932289,-1.0599424,0.96616638,-0.3795267,-1.2162735,-0.21152693,0.32341358,0.57149965,0.32789078,1.6592141,-1.6518052,0.50496715,16583,2
50916,O=C2NC1=C(Br)C=CC=C1/C2=N/NC(NC3=C(F)C=CC=C3)=S,-0.32493624,1.3634365,-1.5064659,-0.88455582,-0.80977041,-1.9640236,-1.1122659,-0.33746964,-0.011211217,-1.0124471,1.1028489,-0.052308597,-0.97657192,-1.3606619,-0.40823013,0.32370156,-0.079221867,1.8449719,-1.5611125,0.67768627,16488,2
